cik,adsh,Income/OperationsCash,Income/FinancingCash,Income/Investing,Assets,LiabilitiesAndStockholdersEquity,StockholdersEquity,NetIncomeLoss,sic,debt_ratio
1122904,0001122904-19-000060,2.948332835922864,0.8162038352145038,-3.215050322357942,1142488800.0,1125970000.0,715891500.0,11587791.666666666,3661.0,0.3589343720481111
1122976,0001122976-18-000007,2.6588655295517656,-0.7794525981753273,-1.829829432764776,2706600000.0,2720550000.0,661600000.0,84033333.33333333,2821.0,0.7607145496194487
1122976,0001122976-19-000007,2.557800224466891,-0.845679012345679,-1.9644594089038534,2721237500.0,2714300000.0,569250000.0,89100000.0,2821.0,0.7882626929843499
1123316,0001171843-18-000600,5.85334834302946,-4.0458442897302795,-2.9579092696795057,33495612.25,34973584.5,4956050.333333333,880764.0,5140.0,0.8961631733322525
1123360,0001123360-18-000007,3.248398072618898,3.4327032117286427,-5.3705608736930035,11831209500.0,11831209500.0,3212659000.0,157845571.42857143,7389.0,0.7284589542599174
1123360,0001123360-19-000008,3.612254921179536,3.070378139016898,-5.862716389379556,13075637333.333334,13114421500.0,3892967000.0,188745400.0,7389.0,0.7052393902431066
1123494,0001171843-18-002041,-0.8916153331291335,0.8984787121805125,1.0602048803730046,108559500.0,108559500.0,81540500.0,-2671181.8181818184,3826.0,0.24888655529916773
1123494,0001171843-19-001793,-2.601663585951941,-33.84011090573013,36.11895959862688,138983500.0,138983500.0,78606666.66666667,-757400.0,3826.0,0.4344172749523025
1123596,0001437749-18-003295,0.8885480199164871,-0.9212304927216728,-0.016817678261745315,3869115.8,3869517.0,2790167.3333333335,451786.5,2050.0,0.27896545941237183
1123596,0001437749-19-003265,0.9370093799893561,-0.7550049477780735,-0.017616584619478445,4116574.0,4116574.0,2873263.0,481024.0,2050.0,0.30202566503116424
1123852,0001123852-18-000003,6.174368532543208,0.23407352873616355,-6.403398069647812,17856817000.0,17874085500.0,5415569500.0,210415363.63636363,4931.0,0.6976896274403215
1123852,0001123852-19-000004,5.739348016624728,-1.041844553139755,-4.793745935706409,18143440000.0,18197850000.0,5524350000.0,235793333.33333334,4931.0,0.6985169295348622
1124105,0001564590-19-006879,0.9394955052696838,-2.565367327960322,1.5986515809051456,67982000.0,82216500.0,55596666.666666664,-25808000.0,2834.0,0.39157178861071074
1124140,0001558370-18-000941,1.7077113548094203,-3.012115260947816,1.2056404431321042,487800000.0,487800000.0,367888250.0,-65547181.81818182,8731.0,0.24582154571545717
1124140,0001558370-19-000854,1.151471984805318,-5.711103975862473,4.05281273200176,1215534666.6666667,1061291000.0,465877500.0,-78483600.0,8731.0,0.48983670834562787
1124198,0001628280-19-001658,2.1072689507476228,-0.5251393685019301,-1.7549121215118455,9120664500.0,9120664500.0,3152745500.0,232537000.0,1600.0,0.6543294076873456
1124524,0001144204-18-013595,0.9620892131411566,-2.0726178102169497,0.26042513434185105,14188022.0,14188022.0,8887698.333333334,-4519750.636363637,4731.0,0.37357735043451906
1124524,0001144204-19-013692,0.9933522014945916,-7.796201028015157,2.1032607303858692,38442104.0,38442104.0,20704577.666666668,-3490960.2,4731.0,0.46140883270419675
1124610,0001124610-18-000012,5.643299425033171,-1.1786819991154356,-1.6616541353383458,18509500000.0,18509500000.0,7996000000.0,347846153.84615386,7372.0,0.5680056187363246
1124610,0001124610-19-000012,4.599576560579156,-5.602103537768064,1.1851523015981424,12507333333.333334,17934000000.0,4587500000.0,522928571.4285714,7372.0,1.0670939715366985
1124796,0001124796-19-000032,8.076923076923077,94.95295613477431,-13.466624284806102,180139000.0,180139000.0,85211000.0,524333.3333333334,3674.0,0.5269708391852957
1124941,0001564590-18-029873,3.369749176764902,10.719567944106396,-13.80045057652372,5285020000.0,4979109500.0,1468263500.0,96469000.0,5030.0,0.6643013649901041
1125376,0001125376-18-000028,1.2351796130146608,2.0390206789721512,-3.329520140921335,1051729000.0,1051729000.0,474423000.0,48632333.333333336,8051.0,0.5489113640491039
1125376,0001125376-19-000016,2.004896771627274,0.5659307875894988,-2.6296930736264015,1134243000.0,1142195500.0,541666000.0,59378285.71428572,8051.0,0.5294540058876273
1125699,0001477932-18-001631,0.33814872470723656,-0.20999382664666386,0.012124669345176328,410247.0,434713.0,-1704455.5,-2654959.0,3990.0,5.214342822738496
1125699,0001477932-19-001612,0.3063432189536892,-0.3227437005558852,0.010760555579831039,425875.0,425875.0,-4021312.0,-3165821.6666666665,3990.0,10.442470208394482
1125920,0001125920-18-000004,24.057845708203953,-7.875453976892438,-11.783027390396354,1365188000.0,1365188000.0,571982333.3333334,8285363.636363637,7384.0,0.5810230288184972
1125920,0001125920-19-000008,13.161610165019487,12.222657575140783,-20.53783612637673,1790603000.0,1918504500.0,594750333.3333334,16078909.090909092,7384.0,0.73927842557321
1126234,0001126234-18-000026,1.430245379914437,-1.0366965318924326,-0.06579656112782824,178317000.0,177722000.0,168433250.0,-32235727.272727273,2834.0,0.05209121956964283
1126234,0001126234-19-000026,1.7677303526531938,-0.85184215765065,-0.002897610393057532,147525000.0,155818000.0,147985000.0,-30139777.777777776,2834.0,0.05309608540925267
1126328,0001047469-18-000695,2.5556789894875434,0.11485527371474419,-2.545680840996523,245298900000.0,240977750000.0,11538300000.0,1620300000.0,6321.0,0.9353464283777873
1126328,0001047469-19-000469,5.024340021614058,0.8165158055401119,-5.743346597451706,246671133333.33334,248488650000.0,12119650000.0,865302702.7027028,6321.0,0.9582353508733761
1126741,0001558370-18-005106,-1.1477981918926803,2.783522892971712,-2.747273257509478,101067500.0,101067500.0,89881000.0,-1039090.9090909091,3674.0,0.11068345412719223
1126741,0001558370-19-005677,-1.6490567440016848,0.5688025665481661,-1.7275427035463453,102881500.0,102881500.0,89070750.0,-1153300.0,3674.0,0.1342393919217741
1126956,0001126956-18-000065,4.731974512050494,1.2178737261050474,-5.948300468351123,3533030769.230769,3997050000.0,1295308333.3333333,50251515.15151515,4924.0,0.7647093510184473
1127475,0001127475-18-000007,0.2073256589614898,-0.32765344683024694,0.0028878310630029973,86135.42857142857,88633.33333333333,-3276235.0,-595141.0,7389.0,39.06485855054389
1127475,0001185185-18-002178,-1.9759751141066353,1.9525057169044466,-0.022015868460277928,119407.0,122880.0,-3688176.6666666665,54006.5,7389.0,31.916526390133463
1127703,0001706397-18-000004,2.486830171626486,-3.8544593075740865,1.0052705647883928,4983590600.0,4997189000.0,1877448750.0,57535090.90909091,6331.0,0.6260025151343692
1127703,0001706397-19-000002,4.315184203718904,-6.653494951634684,1.029593584695825,4710216333.333333,4764961500.0,1718713250.0,40912583.333333336,6331.0,0.6467321316947297
1127993,0001078782-18-000433,0.21931698096155344,-0.31915109075397563,0.09253973171192488,4498502.333333333,4471524.5,-2501410.5,-918378.5,7830.0,1.550056993042203
1128189,0001079973-18-000141,0.46913574558169907,-0.43774882564826323,-0.008962989488762034,530095.5,530095.5,424899.3333333333,-1519136.0,2834.0,0.1984475753268358
1128189,0001079973-19-000124,0.38776956728939477,-0.2937892883346636,-0.007898967646980176,421473.5,421473.5,372119.6666666667,-1364988.5,2834.0,0.11709830709008588
1128281,0001437749-18-006049,1.6920293536800344,-0.5788353663834681,-0.1486968892344804,6757732.5,6757732.5,4643370.333333333,679029.0,4581.0,0.3128804176055603
1128281,0001437749-19-006042,1.1525880552077896,-1.1606117359636274,0.8273616130487452,6445024.0,6445024.0,5119054.0,394582.0,4581.0,0.20573546351417776
1128353,0001477932-18-001869,0.2520954796979542,-0.23327075278017212,0.0006100619962257902,348307.25,341944.3333333333,-6801003.666666667,-1651471.5,2890.0,20.50760643081647
1128353,0001477932-19-001260,0.4844543990891001,-0.4886739460897491,0.0025758178114537746,335284.5,335284.5,-7169638.333333333,-934460.5,2890.0,22.38374524719554
1128361,0001128361-18-000006,2.7110237281491556,10.736509744833585,-13.264764249751938,13824069500.0,13824069500.0,1401149000.0,54422000.0,6021.0,0.8986442450972921
1128361,0001128361-19-000006,2.601677682413249,9.879949163119084,-12.09467568618354,14866258000.0,14426564000.0,1793715444.4444444,72875476.1904762,6021.0,0.8497665354358545
1128928,0001564590-18-002612,4.4414938866537,-1.8405299335073886,-2.6117083627607105,2735732000.0,2710396000.0,1206720750.0,74271181.81818181,2000.0,0.5496427464386131
1128928,0001564590-19-003388,4.527583435719384,-2.4259843253624043,-1.9126572394925245,2752630500.0,2752630500.0,1240526500.0,72135942.85714285,2000.0,0.5493305403685674
1129155,0001144204-19-011172,1.0576139339562705,-1.3416081694636852,0.29575565989493746,97560000.0,98390000.0,75118250.0,21511000.0,3730.0,0.23853782287822878
1129260,0001129260-18-000008,-0.8041839559610503,-0.3268651658813225,0.8553751856800953,188292000.0,185182500.0,104824500.0,-7820350.0,3669.0,0.4267733095405009
1129260,0001129260-19-000007,-2.399900212049395,-9.81969980458193,11.23196540684379,278535500.0,278535500.0,145433500.0,-4625192.307692308,3669.0,0.47786368344430064
1129542,0001129542-18-000004,5.702803303477958,0.35783800550579664,-6.101159319142337,5043800000.0,5269350000.0,1673400000.0,78154545.45454545,4932.0,0.7129446052579405
1130144,0001564590-19-007651,2.6349473776338534,6.078010925613928,-7.937753903828341,2431400000.0,2431400000.0,231296000.0,10968720.0,6022.0,0.9048712675824627
1130166,0001144204-19-016652,0.9609025613226725,-1.0283913809459275,0.003523512671093644,22913000.0,22913000.0,17103666.666666668,-7379000.0,2834.0,0.25353874801786463
1130310,0001130310-18-000003,5.097799077032304,-1.532658856940007,-3.6022364217252396,21794800000.0,22282500000.0,3869666666.6666665,341454545.45454544,4911.0,0.8448269006062608
1130310,0001130310-19-000016,4.1462621626144545,0.41007435033110995,-2.9005952807860576,16133727272.727272,14811666666.666666,3538555555.5555553,273392156.8627451,4911.0,0.698729495084956
1130464,0001130464-18-000014,5.383940741556636,5.580743759551707,-10.93561977667938,6600337500.0,6600337500.0,1661806500.0,72631000.0,4911.0,0.7482240112721509
1130464,0001130464-19-000012,2.418591269475663,1.3978314680586013,-4.633990157960656,6861852000.0,6811114500.0,1945281000.0,170560857.14285713,4911.0,0.7091137348925626
1130713,0001130713-18-000019,-1.1205812086727067,-2.720507005918883,3.4296547491496154,446630250.0,459445500.0,175477000.0,-17478727.272727273,5961.0,0.6358022099936133
1130713,0001130713-19-000016,0.7967727630370879,-1.865040616278156,1.2333043793679854,447517000.0,447517000.0,153687000.0,-56306727.27272727,5961.0,0.656578409311825
1131096,0001131096-18-000022,13.280928894369092,1.8468968351829018,-13.066173448417592,1260750000.0,1260750000.0,712400000.0,14745454.545454545,7389.0,0.43493952012690856
1131312,0001213900-18-002832,1.6453246069359813,-2.8907996689987208,1.1173775671406003,18949333.333333332,22599000.0,12838750.0,-4028181.8181818184,1382.0,0.51507089079651
1131312,0001213900-19-003867,0.3349022042843837,-0.7976653213287799,0.4635413432681362,23034500.0,23034500.0,11491000.0,-20131250.0,1382.0,0.501139594955393
1131324,0001558370-18-002061,-1.715548455804047,-2.075346112886049,2.95,211281666.66666666,216365500.0,157361000.0,-6260000.0,8071.0,0.2792693797379486
1131324,0001558370-19-001300,73.37929140346058,42.327931886844276,-117.65092007690195,282994500.0,282994500.0,188522750.0,404555.55555555556,8071.0,0.33382892600386227
1131554,0001131554-18-000025,-5.408531180967035,0.5273612367108028,5.116818960979363,1016744416.6666666,1019153166.6666666,492646428.5714286,-13074529.411764706,7371.0,0.5178358783826497
1131554,0001131554-19-000024,-0.2900797433468015,0.3797139722208623,0.04652511190659268,834333000.0,834333000.0,421905500.0,-63134363.63636363,7371.0,0.4943200137115516
1132105,0001558370-18-002522,1.0864302625628475,-0.09418477827139475,-0.9920060652815833,362954500.0,362954500.0,11602000.0,25060666.666666668,5940.0,0.9680345608058311
1132105,0001558370-19-002594,1.1021486488385492,-0.04370371411306755,-1.0663425190764604,384279000.0,384279000.0,39100000.0,23720333.333333332,5940.0,0.8982510103336377
1132651,0001437749-18-004412,3.1210794248410574,1.7133887519856446,-4.702087863512043,1370756339.5,1370756339.5,162945715.0,6716237.818181818,6021.0,0.8811271483453897
1132651,0001437749-19-004682,1.287846853383505,-0.7688102359539207,-0.2689616743045756,1415373500.5,1415373500.5,169574483.0,15355533.5,6021.0,0.880191000509692
1133062,0001140361-19-013515,9.387267904509283,8.981432360742705,-20.694960212201593,44829500.0,44829500.0,13123000.0,188500.0,7389.0,0.707268651222967
1133311,0001133311-18-000007,1.7624361358729346,-5.289189593621069,0.0029393531285405844,49601000.0,49601000.0,22089000.0,2835090.909090909,7373.0,0.5546662365678111
1133311,0001133311-19-000008,2.5459185075283,-4.781555665457742,-0.3857978898780086,44548000.0,44548000.0,16647000.0,2109913.0434782607,7373.0,0.6263131902666786
1133416,0001193125-19-064705,0.8651402024224324,-0.6292351086776173,-0.0,5545285.714285715,6583500.0,4979000.0,-15067500.0,2834.0,0.28934487466831543
1133421,0001133421-18-000005,2.6701215611004483,0.6682341650671785,-0.7477607165706974,29335200000.0,30265500000.0,5943000000.0,947272727.2727273,3812.0,0.8291233739671112
1133421,0001133421-19-000007,2.118845889626746,0.1325852988321502,-2.420883901992214,36390500000.0,36390500000.0,6894000000.0,1455666666.6666667,3812.0,0.8105549525288194
1133818,0001144204-18-018611,1.1693167792056922,-1.0231612575328541,0.06360270093661512,10527000.0,10527000.0,8708333.333333334,-6886500.0,2834.0,0.1727621037965865
1133818,0001144204-19-014855,0.9022811739074715,-0.40144816096373187,0.03556324490580546,5596500.0,5596500.0,5841666.666666667,-7803000.0,2834.0,-0.04380714136811703
1133869,0001144204-18-016468,1.751734695429161,-1.8447592549607938,0.012792334919436547,17510572.0,17510572.0,2063975.6666666667,-8187676.5,2834.0,0.8821297404409938
1133869,0001144204-19-016787,2.201727442523601,-1.4446496743803445,-0.7565678804282744,12760427.0,12760427.0,3946429.3333333335,-6379836.0,2834.0,0.690729053711656
1134115,0001279569-19-000594,0.8769781331962864,0.2519902165784474,0.005164863454251868,61685572.5,61685572.5,61737354.0,-5312047.5,1000.0,-0.000839442642767075
1134765,0001654954-18-006979,0.6760194168517282,-0.6481929367303603,-0.011042768547293436,4894089.666666667,4906424.5,-2716121.6666666665,-8946352.5,2833.0,1.557500308705691
1135185,0001564590-18-002824,3.4405949866862553,0.7620383803140207,-4.27982738040584,4601420500.0,4601420500.0,1544793000.0,90758333.33333333,4522.0,0.6642791068540682
1135185,0001564590-19-003225,1.8475770974463923,0.6008629349685187,-3.1746577388732455,5148572000.0,5245127000.0,1707335250.0,178518666.66666666,4522.0,0.6871403857224877
1135202,0001214659-18-002510,0.18090845074839215,-0.186722715669172,0.004886569347223303,2218890.0,2218890.0,440358.6666666667,-4863125.5,1000.0,0.801541010745613
1135657,0001493152-19-006797,0.21626916348066283,-0.43995829269003517,0.2707104015567477,67411979.0,67411979.0,28109200.666666668,-67560339.0,1389.0,0.5830236541985117
1136174,0001437749-18-004095,0.41514219587203954,-0.5535652008496877,0.01594749690878539,4854000.0,4854000.0,-11051333.333333334,-15770500.0,8090.0,3.2767476994918283
1136174,0001437749-19-005535,0.5731027788762267,-0.6834669446741202,0.012618183125426898,6463500.0,6463500.0,-11131666.666666666,-13908500.0,8090.0,2.722235115133699
1136294,0001558370-18-003010,0.3448609890548854,0.5812195414236638,-0.7449268994167931,194447400.0,184675500.0,86676000.0,-50068000.0,1600.0,0.503989767926956
1136294,0001558370-19-002713,0.49875489733543926,0.1231820885725421,-0.4666297443471245,111660000.0,111660000.0,37671166.666666664,-48751000.0,1600.0,0.6626261269329513
1136294,0001558370-18-003010,0.3448609890548854,0.5812195414236638,-0.7449268994167931,194447400.0,184675500.0,86676000.0,-50068000.0,3443.0,0.503989767926956
1136294,0001558370-19-002713,0.49875489733543926,0.1231820885725421,-0.4666297443471245,111660000.0,111660000.0,37671166.666666664,-48751000.0,3443.0,0.6626261269329513
1136869,0001564590-19-004283,6.659175974113122,-4.587938593221097,-3.5147253992633574,24598600000.0,25070400000.0,11503550000.0,248374074.07407406,3842.0,0.551529355329165
1136893,0001136893-18-000011,1.904327113934101,-1.1012306470821756,-0.7252878126240572,25274000000.0,25274000000.0,10288000000.0,839666666.6666666,7389.0,0.5929413626651895
1136893,0001136893-19-000008,2.157782353389766,-1.9160375200183024,-0.2276366964081446,24148000000.0,24148000000.0,10463000000.0,874200000.0,7389.0,0.5667135994699354
1137091,0001137091-19-000016,-0.35526738004257685,-0.08590603403289321,0.46292613287574474,269817448.2758621,272828500.0,48216909.09090909,-22268517.24137931,3510.0,0.8324576203072213
1137547,0001137547-18-000005,2.4793875450334535,11.10237605078058,-13.170655343969806,795117600.0,796904000.0,92616750.0,3532727.272727273,6021.0,0.8857648855967972
1137547,0001628280-19-002383,1.842708034873726,11.54277761859932,-7.190995047276001,882169200.0,869447000.0,99220250.0,5089791.666666667,6021.0,0.873105465482132
1137774,0001137774-18-000063,5.140202852334131,-0.19829037115776418,-5.021935069536718,799948333333.3334,807941500000.0,49966000000.0,2736727272.7272725,6311.0,0.9475305696826253
1137774,0001137774-19-000058,6.75917074630901,0.3682396222589149,-7.472803993704315,823607000000.0,823607000000.0,51426500000.0,2465785714.285714,6311.0,0.9375594185090704
1137789,0001193125-18-238271,2.592643051771117,-1.3973660308810172,-1.4795640326975477,9339000000.0,9339000000.0,1910000000.0,734000000.0,3572.0,0.7954813149159439
1137789,0001193125-19-212028,1.3477653631284916,-0.8074953445065176,-0.27956238361266295,9110000000.0,9235000000.0,1596714285.7142856,1432000000.0,3572.0,0.8384506821389368
1137855,0001515971-18-000097,-0.06956082062221532,0.09901452330748489,-0.15180130025186872,35214.4,29383.5,-3490495.6666666665,-411722.4285714286,1040.0,99.95567627637178
1137883,0001144204-18-013470,0.8276625729816791,-0.031608616871350914,-1.0029192671632776,11028800.0,11094500.0,9970000.0,-4967000.0,2836.0,0.10196032206586392
1137883,0001144204-19-017041,0.7805291005291005,-0.654973544973545,-0.14645502645502645,11325500.0,11325500.0,6932666.666666667,-9450000.0,2836.0,0.38787102850499605
1138118,0001564590-19-005666,1.1325263873811984,-0.5807040949135749,-0.43447542584726967,13022193750.0,12587594500.0,4526646500.0,777802333.3333334,6500.0,0.619016131594571
1138476,0001185185-18-000590,1.3273395931040204,0.004531225814794472,-0.03863167168793713,6758573.0,6758573.0,5870625.666666667,765576.5,8090.0,0.13138088962467862
1138476,0001185185-19-000458,0.9229969942112967,-0.00857204814425032,-0.025127119993184698,7883136.0,7883136.0,6853768.666666667,1162091.0,8090.0,0.13057840602183357
1138723,0001564590-18-022303,-1.3529518345160803,2.290573254819065,-1.2138532387135739,392595500.0,392595500.0,47582500.0,-12041818.181818182,3841.0,0.8788001900174607
1138723,0001564590-19-032909,0.5185458115748134,1.0260489404859523,-0.8099262008545164,402508600.0,418363000.0,50245800.0,-12872777.777777778,3841.0,0.9145573535571663
1138724,0001014897-18-000034,0.12489360555464744,-0.14869930106238238,0.025556300501371795,601266.3333333334,536823.0,-10653574.5,-7858140.5,6211.0,18.61138214401937
1138724,0001014897-19-000081,0.4002567089257052,-0.5211023634785764,0.06922994255682784,798277.6666666666,771027.8,-11869496.2,-2884590.0,6211.0,15.83474588833543
1138776,0001144204-18-014238,1.7322463237601187,-1.7456875213532188,0.004985322930393736,37661000.0,37661000.0,36402750.0,-17384363.636363637,2836.0,0.03340989352380447
1138776,0001144204-19-017064,2.2864526867107453,-1.2210065812579212,-0.005649803783841561,23519000.0,23519000.0,24510333.333333332,-13097800.0,2836.0,-0.04215031818246236
1138978,0001493152-18-015238,0.6131219970798161,-1.0876789455859268,0.339643535193276,5128744.5,5128744.5,-2033131.0,-1423198.0,3510.0,1.396418850656335
1140102,0001654954-18-003383,1.9157650539983657,-0.8708466967007931,-0.9769099794668905,24659942.5,24659942.5,18896773.666666668,1117950.5,7363.0,0.2337056882161559
1140102,0001654954-19-004201,2.812633419207554,-0.40070260446573996,-0.08778396821042936,24076245.666666668,24398246.0,18874041.666666668,1256311.4,7363.0,0.22944625211984526
1140215,0001493152-18-004464,0.2546830895560688,-0.7479685227953127,0.052305192028055766,21664000.0,21664000.0,-121333.33333333333,-11691000.0,2086.0,1.005600689315608
1140215,0001493152-19-004430,0.31108325720719765,-0.3185309729678874,-0.004110811327568992,19682400.0,18484000.0,-2630666.6666666665,-15690333.333333334,2086.0,1.0727689035212509
1140310,0001144204-18-050724,1.018597265543507,-0.06841721684234245,-0.11748474505571688,16047594.5,16047594.5,10972532.5,-8529775.5,4911.0,0.31625063806291964
1140536,0001140536-18-000008,3.0926648859667147,-1.6074241490308885,-1.2058534803552268,31355500000.0,30988000000.0,10095500000.0,243350000.0,6411.0,0.6663105356317074
1140536,0001564590-19-004912,4.41670132630898,-3.0901150700124775,-0.8767503119367809,32428800000.0,32421500000.0,9989000000.0,232677419.3548387,6411.0,0.6917462255772646
1140859,0001140859-18-000053,4.082197128929262,-0.6635822852776008,-3.2008578464283897,34779762200.0,36493154000.0,2498642500.0,497609727.27272725,5122.0,0.9774221946807905
1141103,0001628280-18-002702,3.6093858122418165,1.9970258689984413,-4.814282818539565,428032500.0,428032500.0,194166000.0,8670727.272727273,7363.0,0.5463755672758493
1141103,0001628280-19-002315,7.218906384741263,1.8542095292416125,-9.366189321871627,447345000.0,447345000.0,227308500.0,4462818.181818182,7363.0,0.4918720450658887
1141197,0001654954-18-003379,0.11091464394791833,-0.1083069888728143,0.0013395488399507046,47590500.0,47590500.0,-8019666.666666667,-27994500.0,1311.0,1.1685140241574823
1141197,0001654954-19-003852,-0.035384256664716784,0.41536617592316094,-0.4728400263438859,49739857.14285714,51963000.0,-7374666.666666667,24445900.0,1311.0,1.1929601344902094
1141688,0001493152-19-003304,1.8292641858898804,3.6466366391648424,-5.292305101869001,957619000.0,957619000.0,86261000.0,7918666.666666667,6021.0,0.9099213779175225
1141807,0001141807-18-000005,4.0687180930176465,9.828456003537402,-13.474193029706154,740195666.6666666,1058743500.0,81684800.0,3316933.3333333335,6035.0,1.3200005674175344
1141807,0001141807-19-000008,3.282476486276219,6.750622845016785,-9.602099661257071,1128553500.0,1128553500.0,109874750.0,4235115.384615385,6035.0,0.9026410799310799
1142412,0001564590-19-008992,0.7719607741399885,-0.2892128884968609,-0.14875732890572305,224527500.0,224527500.0,-24449750.0,6424333.333333333,4833.0,1.1088942334457916
1142417,0001564590-19-004527,2.182469339582141,2.603815835907291,-4.589901536181228,7271838500.0,7271838500.0,1711694000.0,172619607.14285713,4833.0,0.7646133092752266
1142596,0001564590-19-003470,6.587957204470179,0.10648482104626218,-7.405888176207713,1690929250.0,1673999500.0,815048000.0,28852312.5,3841.0,0.5079760137805884
1142750,0001142750-18-000004,1.9914012060506585,0.6910698911547336,-2.67046070848764,1213711400.0,1220419000.0,404087750.0,50789363.63636363,7363.0,0.6725909058776246
1142750,0001142750-19-000008,3.0966327340840425,0.5143515166920156,-3.403308768289416,1397215400.0,1373339000.0,499690000.0,56127633.333333336,7363.0,0.625278679293114
1142790,0001493152-18-009295,0.1769246281505918,-0.543046633098938,0.360564610643285,346316.0,346316.0,-894980.0,-1105824.0,2833.0,3.584287182804144
1142790,0001493152-19-009783,0.768282570225289,-1.1642462812046233,0.05551154498282412,824832.0,824832.0,400446.5,-566783.0,2833.0,0.5145114399053383
1143068,0001143068-18-000015,3.2652277172394526,0.759010896898575,-2.4692651578653257,9059570000.0,9134116666.666666,4179612500.0,159066666.66666666,4911.0,0.5468807202402174
1143238,0001393905-19-000105,0.06589579696266941,-0.043291657971559545,-0.000191598118646361,12206.333333333334,11674.6,-15324482.57142857,-2907126.6666666665,4813.0,1256.4098286213634
1144215,0001144215-18-000110,1.1125011573002501,0.16387371539672255,-1.692954356078141,2682220000.0,2738937500.0,1499200000.0,180016666.66666666,3640.0,0.46220574747783555
1144519,0001144519-18-000008,4.962194027937972,-0.4341919774445726,-4.074074074074074,18915428571.42857,19029500000.0,7146000000.0,236454545.45454547,2070.0,0.6282437617062414
1144519,0001144519-19-000006,-7.5823152995927865,-0.10044599573395385,7.50087260034904,19161333333.333332,19148000000.0,6660500000.0,122785714.28571428,2070.0,0.6517030825968966
1144980,0001144980-18-000053,2.6676899462778207,-1.7925300588385777,-0.8667178306472244,2348460000.0,2346400000.0,336950000.0,71072727.27272727,5500.0,0.8556458274784327
1144980,0001144980-19-000053,2.5040429042904293,-0.7104418775210855,-1.167118497564042,2526050000.0,2526050000.0,433700000.0,66109090.90909091,5500.0,0.8283090200114803
1145057,0001145057-18-000008,0.19472777234409203,-1.1072609566391878,0.8070265319112602,210171333.33333334,231544000.0,-187637000.0,-64413000.0,3577.0,1.9944727634913737
1145057,0001145057-19-000011,0.27301195672803186,-1.5089370947502003,1.8491188959359586,348638000.0,358598000.0,-66929250.0,-33621238.0952381,3577.0,1.2205417940671985
1145197,0001145197-18-000004,-0.8835766554918713,-9.531330882087884,8.01238239429004,672705200.0,636695500.0,84886500.0,-16812727.272727273,3841.0,0.8202835357895256
1145197,0001145197-19-000003,-3.9437049909817397,-22.80649578050739,27.675399677887924,891410666.6666666,872744000.0,116954000.0,-6905181.818181818,3841.0,0.8478583757878898
1145255,0001193125-18-336590,1.179477083743473,-0.4268357847962427,-0.12205754141238012,103369000.0,103369000.0,53280333.333333336,17778500.0,6282.0,0.48456178028873903
1145986,0001564590-19-006884,0.418387360737648,-0.22035027352623057,0.6931902745795674,107287000.0,111419000.0,102308750.0,-11024870.967741935,5030.0,0.08491476134107581
1156039,0001156039-18-000003,3.114056059514141,-0.9248561525526487,-1.801080619392428,67265860000.0,67811550000.0,17340283333.333332,1248842857.142857,6324.0,0.7503251525612944
1156039,0001156039-19-000004,2.3563288843754533,-0.5433483243870594,-1.4254315972725955,70797750000.0,71227333333.33333,18475100000.0,1603023255.8139534,6324.0,0.7451117208291694
1156041,0001493152-19-004519,1.973812322657016,-9.35043876444098,5.479246349952708,7691544.5,7691544.5,5952498.666666667,-448771.8461538461,1311.0,0.22609839068516513
1156174,0001156174-18-000006,4.417218014749079,-1.749018986325766,-2.7628736974130934,81094164.5,81094164.5,68242116.25,3525842.8,2860.0,0.1584830219195365
1156174,0001156174-19-000004,3.597068317167005,1.5830876040310293,-4.837366930965839,93469156.0,96601461.33333333,68117788.5,3248208.9032258065,2860.0,0.30473874005381335
1156375,0001156375-18-000026,1.5232097662647015,-1.4380527020991514,0.07488462111061485,71510000000.0,72580300000.0,21056950000.0,1119500000.0,6200.0,0.7205055237029786
1156375,0001156375-19-000010,1.4974488087067854,-1.1844807690606283,-0.4186051802391055,76513128571.42857,76633450000.0,22305700000.0,1318665000.0,6200.0,0.7100448121041412
1156388,0001564590-19-004817,-13.423333333333334,-7.104666666666667,21.281333333333333,428060666.6666667,432310500.0,188989000.0,-750000.0,5940.0,0.5684276060558394
1157075,0001683168-18-001994,0.7468474235499657,-0.6709538749345089,-0.0,7540176.0,7540176.0,6792874.0,-5636263.0,2836.0,0.09910935765955596
1157075,0001683168-19-002559,0.7302915390862521,-0.4610753658039427,-0.0,5992549.666666667,6097626.5,6298493.666666667,-5448034.5,2836.0,-0.03351948299802721
1157075,0001683168-18-001994,0.7468474235499657,-0.6709538749345089,-0.0,7540176.0,7540176.0,6792874.0,-5636263.0,2833.0,0.09910935765955596
1157075,0001683168-19-002559,0.7302915390862521,-0.4610753658039427,-0.0,5992549.666666667,6097626.5,6298493.666666667,-5448034.5,2833.0,-0.03351948299802721
1157408,0001558370-18-006642,18.59175136996478,-4.243681556384866,-11.656245903215375,738623500.0,738623500.0,565100937.5,5448523.80952381,8200.0,0.23492694518926083
1157408,0001558370-19-007293,11.110968369829685,-3.250439708029197,-5.699908905109489,780784500.0,780784500.0,597397000.0,10073529.411764706,8200.0,0.2348759484851454
1157601,0001047469-19-000725,1.5417823382647504,-11.774349603495333,8.9044054772698,317933714.28571427,338870500.0,161685000.0,-14228500.0,2834.0,0.5573032743572784
